week_start,week_end,funding_scenario,cost_scenario,weekly_funding,jitosol_yield,weekly_cost,carry_B1,carry_B2,carry_B3,actual_data
2024-03-29,2024-04-05,neutral,optimistic,0.0011506849315068492,0.002648582226448624,0.00023094688221709007,0.0009197380492897591,0.0035683202757383833,0.0030683202757383833,False
2024-04-05,2024-04-12,neutral,optimistic,0.0011506849315068492,0.0011034971525876022,0.00023094688221709007,0.0009197380492897591,0.002023235201877361,0.0015232352018773611,False
2024-04-12,2024-04-19,neutral,optimistic,0.0011506849315068492,-0.0010682602273821879,0.00023094688221709007,0.0009197380492897591,-0.00014852217809242872,-0.0006485221780924287,False
2024-04-19,2024-04-26,neutral,optimistic,0.0011506849315068492,0.003923427690081678,0.00023094688221709007,0.0009197380492897591,0.0048431657393714364,0.004343165739371437,False
2024-04-26,2024-05-03,neutral,optimistic,0.0011506849315068492,0.0009156731322675757,0.00023094688221709007,0.0009197380492897591,0.0018354111815573348,0.0013354111815573348,False
2024-05-03,2024-05-10,neutral,optimistic,0.0011506849315068492,0.0021280026154261006,0.00023094688221709007,0.0009197380492897591,0.00304774066471586,0.0025477406647158598,False
2024-05-10,2024-05-17,neutral,optimistic,0.0011506849315068492,0.0009290057729667607,0.00023094688221709007,0.0009197380492897591,0.00184874382225652,0.00134874382225652,False
2024-05-17,2024-05-24,neutral,optimistic,0.0011506849315068492,0.001977952549894984,0.00023094688221709007,0.0009197380492897591,0.002897690599184743,0.002397690599184743,False
2024-05-24,2024-05-31,neutral,optimistic,0.0011506849315068492,0.0011369767599494565,0.00023094688221709007,0.0009197380492897591,0.002056714809239216,0.0015567148092392158,False
2024-05-31,2024-06-07,neutral,optimistic,0.0011506849315068492,0.0018067523916308456,0.00023094688221709007,0.0009197380492897591,0.0027264904409206045,0.0022264904409206045,False
2024-06-07,2024-06-14,neutral,optimistic,0.0011506849315068492,0.0013038991677127854,0.00023094688221709007,0.0009197380492897591,0.002223637217002544,0.001723637217002544,False
2024-06-14,2024-06-21,neutral,optimistic,0.0011506849315068492,0.016444488722321404,0.00023094688221709007,0.0009197380492897591,0.017364226771611164,0.016864226771611163,False
2024-06-21,2024-06-28,neutral,optimistic,0.0011506849315068492,-0.0028939764152242802,0.00023094688221709007,0.0009197380492897591,-0.001974238365934521,-0.002474238365934521,False
2024-06-28,2024-07-05,neutral,optimistic,0.0011506849315068492,-0.014462426894579994,0.00023094688221709007,0.0009197380492897591,-0.013542688845290234,-0.014042688845290235,False
2024-07-05,2024-07-12,neutral,optimistic,0.0011506849315068492,0.00728382647179493,0.00023094688221709007,0.0009197380492897591,0.00820356452108469,0.007703564521084689,False
2024-07-12,2024-07-19,neutral,optimistic,0.0011506849315068492,0.001865101549920605,0.00023094688221709007,0.0009197380492897591,0.0027848395992103644,0.0022848395992103644,False
2024-07-19,2024-07-26,neutral,optimistic,0.0011506849315068492,0.0010245224091015423,0.00023094688221709007,0.0009197380492897591,0.0019442604583913014,0.0014442604583913014,False
2024-07-26,2024-08-02,neutral,optimistic,0.0011506849315068492,0.0019146222037451643,0.00023094688221709007,0.0009197380492897591,0.002834360253034923,0.002334360253034923,False
2024-08-02,2024-08-09,neutral,optimistic,0.0011506849315068492,0.0013358793996186083,0.00023094688221709007,0.0009197380492897591,0.0022556174489083676,0.0017556174489083676,False
2024-08-09,2024-08-16,neutral,optimistic,0.0011506849315068492,0.0017085545594056142,0.00023094688221709007,0.0009197380492897591,0.0026282926086953736,0.0021282926086953736,False
2024-08-16,2024-08-23,neutral,optimistic,0.0011506849315068492,0.0014997599320621471,0.00023094688221709007,0.0009197380492897591,0.0024194979813519065,0.0019194979813519065,False
2024-08-23,2024-08-30,neutral,optimistic,0.0011506849315068492,0.0015373725642024358,0.00023094688221709007,0.0009197380492897591,0.0024571106134921947,0.0019571106134921947,False
2024-08-30,2024-09-06,neutral,optimistic,0.0011506849315068492,0.0013848221450308681,0.00023094688221709007,0.0009197380492897591,0.002304560194320627,0.001804560194320627,False
2024-09-06,2024-09-13,neutral,optimistic,0.0011506849315068492,0.0009233729680035678,0.00023094688221709007,0.0009197380492897591,0.0018431110172933269,0.0013431110172933268,False
2024-09-13,2024-09-20,neutral,optimistic,0.0011506849315068492,0.0014713922364439278,0.00023094688221709007,0.0009197380492897591,0.0023911302857336867,0.0018911302857336867,False
2024-09-20,2024-09-27,neutral,optimistic,0.0011506849315068492,0.0004941526310830526,0.00023094688221709007,0.0009197380492897591,0.0014138906803728118,0.0009138906803728118,False
2024-09-27,2024-10-04,neutral,optimistic,0.0011506849315068492,0.0023268485661251314,0.00023094688221709007,0.0009197380492897591,0.00324658661541489,0.00274658661541489,False
2024-10-04,2024-10-11,neutral,optimistic,0.0011506849315068492,0.0012330315645982764,0.00023094688221709007,0.0009197380492897591,0.0021527696138880356,0.0016527696138880356,False
2024-10-11,2024-10-18,neutral,optimistic,0.0011506849315068492,0.0013866508915831854,0.00023094688221709007,0.0009197380492897591,0.002306388940872944,0.0018063889408729441,False
2024-10-18,2024-10-25,neutral,optimistic,0.0011506849315068492,0.00141722141008817,0.00023094688221709007,0.0009197380492897591,0.0023369594593779294,0.0018369594593779293,False
2024-10-25,2024-11-01,neutral,optimistic,0.0011506849315068492,0.0019700236687441347,0.00023094688221709007,0.0009197380492897591,0.002889761718033894,0.002389761718033894,False
2024-11-01,2024-11-08,neutral,optimistic,0.0011506849315068492,0.0027826395702530904,0.00023094688221709007,0.0009197380492897591,0.003702377619542849,0.003202377619542849,False
2024-11-08,2024-11-15,neutral,optimistic,0.0011506849315068492,-0.004250917353077525,0.00023094688221709007,0.0009197380492897591,-0.003331179303787766,-0.003831179303787766,False
2024-11-15,2024-11-22,neutral,optimistic,0.0011506849315068492,0.006335691654510962,0.00023094688221709007,0.0009197380492897591,0.007255429703800721,0.006755429703800721,False
2024-11-22,2024-11-29,neutral,optimistic,0.0011506849315068492,0.0021684669829372194,0.00023094688221709007,0.0009197380492897591,0.003088205032226978,0.002588205032226978,False
2024-11-29,2024-12-06,neutral,optimistic,0.0011506849315068492,0.002148722604319594,0.00023094688221709007,0.0009197380492897591,0.0030684606536093527,0.0025684606536093527,False
2024-12-06,2024-12-13,neutral,optimistic,0.0011506849315068492,0.0005547564665633173,0.00023094688221709007,0.0009197380492897591,0.0014744945158530764,0.0009744945158530764,False
2024-12-13,2024-12-20,neutral,optimistic,0.0011506849315068492,0.0019341367237157847,0.00023094688221709007,0.0009197380492897591,0.0028538747730055434,0.0023538747730055434,False
2024-12-20,2024-12-27,neutral,optimistic,0.0011506849315068492,0.002111342580218421,0.00023094688221709007,0.0009197380492897591,0.00303108062950818,0.00253108062950818,False
2024-12-27,2025-01-03,neutral,optimistic,0.0011506849315068492,0.0011412962196199234,0.00023094688221709007,0.0009197380492897591,0.0020610342689096825,0.0015610342689096825,False
2025-01-03,2025-01-10,neutral,optimistic,0.0011506849315068492,0.0015474709926785377,0.00023094688221709007,0.0009197380492897591,0.0024672090419682966,0.0019672090419682966,False
2025-01-10,2025-01-17,neutral,optimistic,0.0011506849315068492,0.0016542755371381976,0.00023094688221709007,0.0009197380492897591,0.0025740135864279565,0.0020740135864279565,False
2025-01-17,2025-01-24,neutral,optimistic,0.0011506849315068492,-0.002258863337620582,0.00023094688221709007,0.0009197380492897591,-0.0013391252883308228,-0.0018391252883308228,False
2025-01-24,2025-01-31,neutral,optimistic,0.0011506849315068492,0.006614572614444932,0.00023094688221709007,0.0009197380492897591,0.007534310663734691,0.007034310663734691,False
2025-01-31,2025-02-07,neutral,optimistic,0.0011506849315068492,0.0005445300878445446,0.00023094688221709007,0.0009197380492897591,0.0014642681371343036,0.0009642681371343036,False
2025-02-07,2025-02-14,neutral,optimistic,0.0011506849315068492,0.0023693498239560906,0.00023094688221709007,0.0009197380492897591,0.0032890878732458493,0.0027890878732458493,False
2025-02-14,2025-02-21,neutral,optimistic,0.0011506849315068492,0.002082646756775703,0.00023094688221709007,0.0009197380492897591,0.003002384806065462,0.002502384806065462,False
2025-02-21,2025-02-28,neutral,optimistic,0.0011506849315068492,0.0016599027921578222,0.00023094688221709007,0.0009197380492897591,0.002579640841447581,0.002079640841447581,False
2025-02-28,2025-03-07,neutral,optimistic,0.0011506849315068492,0.0020424930411015213,0.00023094688221709007,0.0009197380492897591,0.0029622310903912805,0.0024622310903912805,False
2025-03-07,2025-03-14,neutral,optimistic,0.0011506849315068492,0.0009980436930759737,0.00023094688221709007,0.0009197380492897591,0.0019177817423657328,0.0014177817423657328,False
2025-03-14,2025-03-21,neutral,optimistic,0.0011506849315068492,0.002380197466425054,0.00023094688221709007,0.0009197380492897591,0.0032999355157148132,0.0027999355157148132,False
2025-03-21,2025-03-28,neutral,optimistic,0.0011506849315068492,0.00023045553465669437,0.00023094688221709007,0.0009197380492897591,0.0011501935839464536,0.0006501935839464536,False
2025-03-28,2025-04-04,neutral,optimistic,0.0011506849315068492,0.0019374739096913451,0.00023094688221709007,0.0009197380492897591,0.002857211958981104,0.002357211958981104,False
2025-04-04,2025-04-11,neutral,optimistic,0.0011506849315068492,0.0013338384317314203,0.00023094688221709007,0.0009197380492897591,0.0022535764810211797,0.0017535764810211797,False
2025-04-11,2025-04-18,neutral,optimistic,0.0011506849315068492,0.002237653638338642,0.00023094688221709007,0.0009197380492897591,0.003157391687628401,0.002657391687628401,False
2025-04-18,2025-04-25,neutral,optimistic,0.0011506849315068492,0.0013045072842791422,0.00023094688221709007,0.0009197380492897591,0.0022242453335689014,0.0017242453335689014,False
2025-04-25,2025-05-02,neutral,optimistic,0.0011506849315068492,0.0013506047414037412,0.00023094688221709007,0.0009197380492897591,0.0022703427906935,0.0017703427906935,False
2025-05-02,2025-05-09,neutral,optimistic,0.0011506849315068492,0.0008341231828260679,0.00023094688221709007,0.0009197380492897591,0.001753861232115827,0.001253861232115827,False
2025-05-09,2025-05-16,neutral,optimistic,0.0011506849315068492,0.002146132477407089,0.00023094688221709007,0.0009197380492897591,0.0030658705266968476,0.0025658705266968476,False
2025-05-16,2025-05-23,neutral,optimistic,0.0011506849315068492,0.0022951543240910927,0.00023094688221709007,0.0009197380492897591,0.003214892373380852,0.002714892373380852,False
2025-05-23,2025-05-30,neutral,optimistic,0.0011506849315068492,0.00037187987557929514,0.00023094688221709007,0.0009197380492897591,0.0012916179248690543,0.0007916179248690543,False
2025-05-30,2025-06-06,neutral,optimistic,0.0011506849315068492,0.0015531651922142359,0.00023094688221709007,0.0009197380492897591,0.002472903241503995,0.001972903241503995,False
2025-06-06,2025-06-13,neutral,optimistic,0.0011506849315068492,0.001457973716486784,0.00023094688221709007,0.0009197380492897591,0.002377711765776543,0.001877711765776543,False
2025-06-13,2025-06-20,neutral,optimistic,0.0011506849315068492,0.0013316108511495703,0.00023094688221709007,0.0009197380492897591,0.0022513489004393292,0.0017513489004393292,False
2025-06-20,2025-06-27,neutral,optimistic,0.0011506849315068492,0.0006027083554863223,0.00023094688221709007,0.0009197380492897591,0.0015224464047760816,0.0010224464047760816,False
2025-06-27,2025-07-04,neutral,optimistic,0.0011506849315068492,0.002413640341056622,0.00023094688221709007,0.0009197380492897591,0.0033333783903463808,0.0028333783903463808,False
2025-07-04,2025-07-11,neutral,optimistic,0.0011506849315068492,0.001303374293339123,0.00023094688221709007,0.0009197380492897591,0.002223112342628882,0.001723112342628882,False
2025-07-11,2025-07-18,neutral,optimistic,0.0011506849315068492,0.0011898238344109555,0.00023094688221709007,0.0009197380492897591,0.0021095618837007144,0.0016095618837007144,False
2025-07-18,2025-07-25,neutral,optimistic,0.0011506849315068492,0.0012601827353317305,0.00023094688221709007,0.0009197380492897591,0.0021799207846214894,0.0016799207846214894,False
2025-07-25,2025-08-01,neutral,optimistic,0.0011506849315068492,0.0008081555447766771,0.00023094688221709007,0.0009197380492897591,0.0017278935940664363,0.0012278935940664363,False
2025-08-01,2025-08-08,neutral,optimistic,0.0011506849315068492,0.0019645693501383504,0.00023094688221709007,0.0009197380492897591,0.0028843073994281095,0.0023843073994281095,False
2025-08-08,2025-08-15,neutral,optimistic,0.0011506849315068492,0.0016850429170549258,0.00023094688221709007,0.0009197380492897591,0.002604780966344685,0.002104780966344685,False
2025-08-15,2025-08-22,neutral,optimistic,0.0011506849315068492,0.0009083102186392253,0.00023094688221709007,0.0009197380492897591,0.0018280482679289844,0.0013280482679289844,False
2025-08-22,2025-08-29,neutral,optimistic,0.0011506849315068492,0.0006417726470709135,0.00023094688221709007,0.0009197380492897591,0.0015615106963606728,0.0010615106963606728,False
2025-08-29,2025-09-05,neutral,optimistic,0.0011506849315068492,0.0018226256976220853,0.00023094688221709007,0.0009197380492897591,0.0027423637469118443,0.0022423637469118443,False
2025-09-05,2025-09-12,neutral,optimistic,0.0011506849315068492,0.0010697412269766726,0.00023094688221709007,0.0009197380492897591,0.0019894792762664313,0.0014894792762664313,False
2025-09-12,2025-09-19,neutral,optimistic,0.0011506849315068492,0.0010222713579242728,0.00023094688221709007,0.0009197380492897591,0.001942009407214032,0.001442009407214032,False
2025-09-19,2025-09-26,neutral,optimistic,0.0011506849315068492,0.0013696274123728663,0.00023094688221709007,0.0009197380492897591,0.0022893654616626255,0.0017893654616626255,False
2025-09-26,2025-10-03,neutral,optimistic,0.0011506849315068492,0.0008482612441492732,0.00023094688221709007,0.0009197380492897591,0.001767999293439032,0.001267999293439032,False
2025-10-03,2025-10-10,neutral,optimistic,0.0011506849315068492,0.0019294879175397422,0.00023094688221709007,0.0009197380492897591,0.0028492259668295014,0.0023492259668295014,False
2025-10-10,2025-10-17,neutral,optimistic,0.0011506849315068492,-0.00014766421791269555,0.00023094688221709007,0.0009197380492897591,0.0007720738313770636,0.0002720738313770636,False
2025-10-17,2025-10-24,neutral,optimistic,0.0011506849315068492,0.002009706335440572,0.00023094688221709007,0.0009197380492897591,0.0029294443847303307,0.0024294443847303307,False
2025-10-24,2025-10-31,neutral,optimistic,0.0011506849315068492,0.001045699102070387,0.00023094688221709007,0.0009197380492897591,0.001965437151360146,0.0014654371513601462,False
2025-10-31,2025-11-07,neutral,optimistic,0.0011506849315068492,0.0006618048413580745,0.00023094688221709007,0.0009197380492897591,0.0015815428906478335,0.0010815428906478335,False
2025-11-07,2025-11-14,neutral,optimistic,0.0011506849315068492,0.0012053178768271261,0.00023094688221709007,0.0009197380492897591,0.0021250559261168853,0.0016250559261168853,False
2025-11-14,2025-11-21,neutral,optimistic,0.0011506849315068492,0.0016841415078822561,0.00023094688221709007,0.0009197380492897591,0.002603879557172015,0.002103879557172015,False
2025-11-21,2025-11-28,neutral,optimistic,0.0011506849315068492,0.0009465843447007087,0.00023094688221709007,0.0009197380492897591,0.0018663223939904678,0.0013663223939904677,False
2025-11-28,2025-12-05,neutral,optimistic,0.0011506849315068492,0.002043319983977776,0.00023094688221709007,0.0009197380492897591,0.0029630580332675347,0.0024630580332675347,False
2025-12-05,2025-12-12,neutral,optimistic,0.0011506849315068492,0.00026689036584301044,0.00023094688221709007,0.0009197380492897591,0.0011866284151327696,0.0006866284151327696,False
2025-12-12,2025-12-19,neutral,optimistic,0.00033145391077170003,0.0010734567183185043,0.00023094688221709007,0.00010050702855460996,0.0011739637468731142,0.0006739637468731142,True
2025-12-19,2025-12-26,neutral,optimistic,0.0006505672693100001,0.0014162509849269256,0.00023094688221709007,0.00041962038709291,0.0018358713720198355,0.0013358713720198355,True
2025-12-26,2026-01-02,neutral,optimistic,0.0010248590745092002,0.0008739952051324908,0.00023094688221709007,0.0007939121922921101,0.001667907397424601,0.001167907397424601,True
2026-01-02,2026-01-09,neutral,optimistic,-0.00020222984196800002,0.001710208832189102,0.00023094688221709007,-0.0004331767241850901,0.001277032108004012,0.000777032108004012,True
2026-01-09,2026-01-16,neutral,optimistic,0.0003647404947302,0.00024770026440493594,0.00023094688221709007,0.00013379361251310995,0.0003814938769180459,-0.00011850612308195413,True
2026-01-16,2026-01-23,neutral,optimistic,-9.348357386709997e-05,0.0018895170070403835,0.00023094688221709007,-0.00032443045608419006,0.0015650865509561935,0.0010650865509561935,True
2026-01-23,2026-01-30,neutral,optimistic,-2.1464797924899958e-05,0.0006357420429828897,0.00023094688221709007,-0.00025241168014199,0.00038333036284089966,-0.00011666963715910035,True
2026-01-30,2026-02-06,neutral,optimistic,-0.0025738632535516003,0.0007790363260447812,0.00023094688221709007,-0.00280481013576869,-0.0020257738097239093,-0.0025257738097239093,True
2026-02-06,2026-02-13,neutral,optimistic,-0.0032740752241536,0.0007063952386518547,0.00023094688221709007,-0.00350502210637069,-0.0027986268677188354,-0.0032986268677188354,True
2026-02-13,2026-02-20,neutral,optimistic,-0.0007273161832580001,0.0009353852013247137,0.00023094688221709007,-0.0009582630654750902,-2.2877864150376505e-05,-0.0005228778641503765,True
2026-02-20,2026-02-27,neutral,optimistic,-0.0006415367404061001,0.0032752240570253894,0.00023094688221709007,-0.0008724836226231902,0.0024027404344021995,0.0019027404344021995,True
2026-02-27,2026-03-06,neutral,optimistic,-0.00017613606189629993,0.00025618918316941804,0.00023094688221709007,-0.00040708294411339,-0.00015089376094397196,-0.0006508937609439719,True
2026-03-06,2026-03-13,neutral,optimistic,-0.0005386814910341,0.0017649975585534796,0.00023094688221709007,-0.0007696283732511901,0.0009953691853022896,0.0004953691853022896,True
2024-03-15,2024-03-22,neutral,base,0.0011506849315068492,0.0014481965046392277,0.00046189376443418013,0.0006887911670726691,0.0021369876717118965,0.0016369876717118965,False
2024-03-22,2024-03-29,neutral,base,0.0011506849315068492,0.0041074025031809,0.00046189376443418013,0.0006887911670726691,0.004796193670253569,0.004296193670253568,False
2024-03-29,2024-04-05,neutral,base,0.0011506849315068492,0.002648582226448624,0.00046189376443418013,0.0006887911670726691,0.0033373733935212935,0.0028373733935212935,False
2024-04-05,2024-04-12,neutral,base,0.0011506849315068492,0.0011034971525876022,0.00046189376443418013,0.0006887911670726691,0.0017922883196602713,0.0012922883196602713,False
2024-04-12,2024-04-19,neutral,base,0.0011506849315068492,-0.0010682602273821879,0.00046189376443418013,0.0006887911670726691,-0.0003794690603095188,-0.0008794690603095188,False
2024-04-19,2024-04-26,neutral,base,0.0011506849315068492,0.003923427690081678,0.00046189376443418013,0.0006887911670726691,0.004612218857154347,0.004112218857154347,False
2024-04-26,2024-05-03,neutral,base,0.0011506849315068492,0.0009156731322675757,0.00046189376443418013,0.0006887911670726691,0.0016044642993402448,0.0011044642993402447,False
2024-05-03,2024-05-10,neutral,base,0.0011506849315068492,0.0021280026154261006,0.00046189376443418013,0.0006887911670726691,0.00281679378249877,0.00231679378249877,False
2024-05-10,2024-05-17,neutral,base,0.0011506849315068492,0.0009290057729667607,0.00046189376443418013,0.0006887911670726691,0.0016177969400394299,0.0011177969400394299,False
2024-05-17,2024-05-24,neutral,base,0.0011506849315068492,0.001977952549894984,0.00046189376443418013,0.0006887911670726691,0.0026667437169676533,0.0021667437169676533,False
2024-05-24,2024-05-31,neutral,base,0.0011506849315068492,0.0011369767599494565,0.00046189376443418013,0.0006887911670726691,0.0018257679270221256,0.0013257679270221256,False
2024-05-31,2024-06-07,neutral,base,0.0011506849315068492,0.0018067523916308456,0.00046189376443418013,0.0006887911670726691,0.0024955435587035147,0.0019955435587035147,False
2024-06-07,2024-06-14,neutral,base,0.0011506849315068492,0.0013038991677127854,0.00046189376443418013,0.0006887911670726691,0.0019926903347854542,0.0014926903347854542,False
2024-06-14,2024-06-21,neutral,base,0.0011506849315068492,0.016444488722321404,0.00046189376443418013,0.0006887911670726691,0.017133279889394074,0.016633279889394073,False
2024-06-21,2024-06-28,neutral,base,0.0011506849315068492,-0.0028939764152242802,0.00046189376443418013,0.0006887911670726691,-0.0022051852481516114,-0.0027051852481516114,False
2024-06-28,2024-07-05,neutral,base,0.0011506849315068492,-0.014462426894579994,0.00046189376443418013,0.0006887911670726691,-0.013773635727507325,-0.014273635727507325,False
2024-07-05,2024-07-12,neutral,base,0.0011506849315068492,0.00728382647179493,0.00046189376443418013,0.0006887911670726691,0.007972617638867599,0.0074726176388675986,False
2024-07-12,2024-07-19,neutral,base,0.0011506849315068492,0.001865101549920605,0.00046189376443418013,0.0006887911670726691,0.002553892716993274,0.002053892716993274,False
2024-07-19,2024-07-26,neutral,base,0.0011506849315068492,0.0010245224091015423,0.00046189376443418013,0.0006887911670726691,0.0017133135761742114,0.0012133135761742114,False
2024-07-26,2024-08-02,neutral,base,0.0011506849315068492,0.0019146222037451643,0.00046189376443418013,0.0006887911670726691,0.002603413370817833,0.002103413370817833,False
2024-08-02,2024-08-09,neutral,base,0.0011506849315068492,0.0013358793996186083,0.00046189376443418013,0.0006887911670726691,0.0020246705666912774,0.0015246705666912773,False
2024-08-09,2024-08-16,neutral,base,0.0011506849315068492,0.0017085545594056142,0.00046189376443418013,0.0006887911670726691,0.0023973457264782833,0.0018973457264782833,False
2024-08-16,2024-08-23,neutral,base,0.0011506849315068492,0.0014997599320621471,0.00046189376443418013,0.0006887911670726691,0.002188551099134816,0.0016885510991348162,False
2024-08-23,2024-08-30,neutral,base,0.0011506849315068492,0.0015373725642024358,0.00046189376443418013,0.0006887911670726691,0.002226163731275105,0.0017261637312751049,False
2024-08-30,2024-09-06,neutral,base,0.0011506849315068492,0.0013848221450308681,0.00046189376443418013,0.0006887911670726691,0.0020736133121035372,0.0015736133121035372,False
2024-09-06,2024-09-13,neutral,base,0.0011506849315068492,0.0009233729680035678,0.00046189376443418013,0.0006887911670726691,0.0016121641350762368,0.0011121641350762368,False
2024-09-13,2024-09-20,neutral,base,0.0011506849315068492,0.0014713922364439278,0.00046189376443418013,0.0006887911670726691,0.002160183403516597,0.0016601834035165968,False
2024-09-20,2024-09-27,neutral,base,0.0011506849315068492,0.0004941526310830526,0.00046189376443418013,0.0006887911670726691,0.0011829437981557217,0.0006829437981557217,False
2024-09-27,2024-10-04,neutral,base,0.0011506849315068492,0.0023268485661251314,0.00046189376443418013,0.0006887911670726691,0.0030156397331978003,0.0025156397331978003,False
2024-10-04,2024-10-11,neutral,base,0.0011506849315068492,0.0012330315645982764,0.00046189376443418013,0.0006887911670726691,0.0019218227316709457,0.0014218227316709457,False
2024-10-11,2024-10-18,neutral,base,0.0011506849315068492,0.0013866508915831854,0.00046189376443418013,0.0006887911670726691,0.0020754420586558543,0.0015754420586558543,False
2024-10-18,2024-10-25,neutral,base,0.0011506849315068492,0.00141722141008817,0.00046189376443418013,0.0006887911670726691,0.002106012577160839,0.001606012577160839,False
2024-10-25,2024-11-01,neutral,base,0.0011506849315068492,0.0019700236687441347,0.00046189376443418013,0.0006887911670726691,0.002658814835816804,0.002158814835816804,False
2024-11-01,2024-11-08,neutral,base,0.0011506849315068492,0.0027826395702530904,0.00046189376443418013,0.0006887911670726691,0.0034714307373257592,0.002971430737325759,False
2024-11-08,2024-11-15,neutral,base,0.0011506849315068492,-0.004250917353077525,0.00046189376443418013,0.0006887911670726691,-0.0035621261860048557,-0.004062126186004856,False
2024-11-15,2024-11-22,neutral,base,0.0011506849315068492,0.006335691654510962,0.00046189376443418013,0.0006887911670726691,0.007024482821583631,0.006524482821583631,False
2024-11-22,2024-11-29,neutral,base,0.0011506849315068492,0.0021684669829372194,0.00046189376443418013,0.0006887911670726691,0.0028572581500098883,0.0023572581500098883,False
2024-11-29,2024-12-06,neutral,base,0.0011506849315068492,0.002148722604319594,0.00046189376443418013,0.0006887911670726691,0.002837513771392263,0.002337513771392263,False
2024-12-06,2024-12-13,neutral,base,0.0011506849315068492,0.0005547564665633173,0.00046189376443418013,0.0006887911670726691,0.0012435476336359864,0.0007435476336359863,False
2024-12-13,2024-12-20,neutral,base,0.0011506849315068492,0.0019341367237157847,0.00046189376443418013,0.0006887911670726691,0.0026229278907884536,0.0021229278907884536,False
2024-12-20,2024-12-27,neutral,base,0.0011506849315068492,0.002111342580218421,0.00046189376443418013,0.0006887911670726691,0.0028001337472910903,0.0023001337472910903,False
2024-12-27,2025-01-03,neutral,base,0.0011506849315068492,0.0011412962196199234,0.00046189376443418013,0.0006887911670726691,0.0018300873866925926,0.0013300873866925926,False
2025-01-03,2025-01-10,neutral,base,0.0011506849315068492,0.0015474709926785377,0.00046189376443418013,0.0006887911670726691,0.0022362621597512068,0.0017362621597512068,False
2025-01-10,2025-01-17,neutral,base,0.0011506849315068492,0.0016542755371381976,0.00046189376443418013,0.0006887911670726691,0.0023430667042108667,0.0018430667042108667,False
2025-01-17,2025-01-24,neutral,base,0.0011506849315068492,-0.002258863337620582,0.00046189376443418013,0.0006887911670726691,-0.0015700721705479129,-0.0020700721705479127,False
2025-01-24,2025-01-31,neutral,base,0.0011506849315068492,0.006614572614444932,0.00046189376443418013,0.0006887911670726691,0.007303363781517601,0.0068033637815176,False
2025-01-31,2025-02-07,neutral,base,0.0011506849315068492,0.0005445300878445446,0.00046189376443418013,0.0006887911670726691,0.0012333212549172135,0.0007333212549172135,False
2025-02-07,2025-02-14,neutral,base,0.0011506849315068492,0.0023693498239560906,0.00046189376443418013,0.0006887911670726691,0.0030581409910287595,0.0025581409910287595,False
2025-02-14,2025-02-21,neutral,base,0.0011506849315068492,0.002082646756775703,0.00046189376443418013,0.0006887911670726691,0.0027714379238483722,0.0022714379238483722,False
2025-02-21,2025-02-28,neutral,base,0.0011506849315068492,0.0016599027921578222,0.00046189376443418013,0.0006887911670726691,0.0023486939592304913,0.0018486939592304913,False
2025-02-28,2025-03-07,neutral,base,0.0011506849315068492,0.0020424930411015213,0.00046189376443418013,0.0006887911670726691,0.0027312842081741906,0.0022312842081741906,False
2025-03-07,2025-03-14,neutral,base,0.0011506849315068492,0.0009980436930759737,0.00046189376443418013,0.0006887911670726691,0.0016868348601486428,0.0011868348601486427,False
2025-03-14,2025-03-21,neutral,base,0.0011506849315068492,0.002380197466425054,0.00046189376443418013,0.0006887911670726691,0.0030689886334977234,0.0025689886334977234,False
2025-03-21,2025-03-28,neutral,base,0.0011506849315068492,0.00023045553465669437,0.00046189376443418013,0.0006887911670726691,0.0009192467017293635,0.0004192467017293635,False
2025-03-28,2025-04-04,neutral,base,0.0011506849315068492,0.0019374739096913451,0.00046189376443418013,0.0006887911670726691,0.002626265076764014,0.002126265076764014,False
2025-04-04,2025-04-11,neutral,base,0.0011506849315068492,0.0013338384317314203,0.00046189376443418013,0.0006887911670726691,0.0020226295988040894,0.0015226295988040894,False
2025-04-11,2025-04-18,neutral,base,0.0011506849315068492,0.002237653638338642,0.00046189376443418013,0.0006887911670726691,0.0029264448054113113,0.0024264448054113113,False
2025-04-18,2025-04-25,neutral,base,0.0011506849315068492,0.0013045072842791422,0.00046189376443418013,0.0006887911670726691,0.0019932984513518115,0.0014932984513518115,False
2025-04-25,2025-05-02,neutral,base,0.0011506849315068492,0.0013506047414037412,0.00046189376443418013,0.0006887911670726691,0.0020393959084764103,0.0015393959084764102,False
2025-05-02,2025-05-09,neutral,base,0.0011506849315068492,0.0008341231828260679,0.00046189376443418013,0.0006887911670726691,0.001522914349898737,0.001022914349898737,False
2025-05-09,2025-05-16,neutral,base,0.0011506849315068492,0.002146132477407089,0.00046189376443418013,0.0006887911670726691,0.002834923644479758,0.002334923644479758,False
2025-05-16,2025-05-23,neutral,base,0.0011506849315068492,0.0022951543240910927,0.00046189376443418013,0.0006887911670726691,0.002983945491163762,0.002483945491163762,False
2025-05-23,2025-05-30,neutral,base,0.0011506849315068492,0.00037187987557929514,0.00046189376443418013,0.0006887911670726691,0.0010606710426519642,0.0005606710426519642,False
2025-05-30,2025-06-06,neutral,base,0.0011506849315068492,0.0015531651922142359,0.00046189376443418013,0.0006887911670726691,0.002241956359286905,0.0017419563592869051,False
2025-06-06,2025-06-13,neutral,base,0.0011506849315068492,0.001457973716486784,0.00046189376443418013,0.0006887911670726691,0.0021467648835594533,0.0016467648835594532,False
